Incident Type;Specific Hazards;Hazard Subcategory Paths;Origins;Date
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;11-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;9-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;9-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;9-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;united states;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;7-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;united states;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;greece;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;greece;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;denmark;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;greece;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;denmark;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;denmark;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;denmark;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;denmark;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;canada;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;6-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;5-4-2022
alert;salmonella typhimurium monophasic;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium monophasic;belgium;5-4-2022
alert;salmonella typhimurium monophasic;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium monophasic;belgium;5-4-2022
alert;salmonella typhimurium monophasic;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium monophasic;belgium;5-4-2022
alert;salmonella typhimurium monophasic;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium monophasic;belgium;5-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;5-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;5-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;5-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;2-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;2-4-2022
alert;almond;nuts > almond;united states;1-4-2022
border rejection;escherichia coli;pathogen > pathogenic bacteria > escherichia coli;russia;25-3-2022
border rejection;2,4-d;pesticides > 2,4-d;côte d'ivoire;25-3-2022
alert;almond;nuts > almond;united states;24-3-2022
border rejection;cadmium;heavy metals > cadmium;mexico;22-3-2022
border rejection;cadmium;heavy metals > cadmium;mexico;22-3-2022
alert;lack of allergy statement;labelling/misdescription > insufficient labelling/documentation > lack of allergy statement;germany;22-3-2022
alert;chemical;;italy;16-3-2022
alert;peanuts and products thereof;peanuts and products thereof;united states;16-3-2022
alert;chemical;;italy;16-3-2022
alert;unauthorised substance ethylene oxide, unauthorised ingredient (fraud);pesticides > unauthorised substance ethylene oxide, unauthorised ingredient (fraud);italy;16-3-2022
alert;unauthorised substance ethylene oxide, unauthorised ingredient (fraud);pesticides > unauthorised substance ethylene oxide, unauthorised ingredient (fraud);italy;16-3-2022
alert;chemical;;italy;16-3-2022
alert;milk and products thereof;milk and products thereof;canada;10-3-2022
alert;milk and products thereof;milk and products thereof;canada;10-3-2022
alert;peanuts and products thereof;peanuts and products thereof;united states;10-3-2022
alert;almond;nuts > almond;united states;4-3-2022
alert;nuts;nuts;belgium;28-2-2022
alert;almond;nuts > almond;united kingdom;25-2-2022
border rejection;aflatoxin, aflatoxin b1, aflatoxin b2;mycotoxin > aflatoxin, mycotoxin > aflatoxin > aflatoxin b1, mycotoxin > aflatoxin > aflatoxin b2;turkey;22-2-2022
